cell_id,timestamp,rsrp_dbm,rsrq_db,sinr_db,prb_utilization_pct,active_ue_count,rrc_connected_ue,ho_attempt,ho_success,ho_failure,ho_ping_pong,late_ho,early_ho,wrong_cell_ho,dl_throughput_mbps,ul_throughput_mbps,cqi_avg,rlf_count,call_drop_rate_pct
CELL_017_2,2026-04-18T21:45:00,-85.7,-13.4,7.6,16.4,24,38,14,14,0,0,0,0,0,89.6,13.5,11.8,2,1.43
CELL_017_2,2026-04-18T22:00:00,-86.1,-13.1,10.8,42.8,20,38,10,10,0,0,0,0,0,85.2,18.1,11.5,1,0.92
CELL_017_2,2026-04-18T22:15:00,-89.2,-6.5,11.7,24.1,13,27,17,17,0,0,0,0,0,67.6,27.5,11.0,6,1.5
CELL_017_2,2026-04-18T22:30:00,-97.8,-5.0,6.5,5.8,22,38,11,11,0,0,0,0,0,72.4,18.5,13.0,4,0.97
CELL_017_2,2026-04-18T22:45:00,-89.5,-11.7,13.5,8.7,5,49,10,10,0,0,0,0,0,56.9,16.0,14.7,2,1.02
CELL_017_2,2026-04-18T23:00:00,-76.3,-8.4,16.9,34.4,15,30,9,9,0,0,0,0,0,93.5,30.7,11.9,0,0
CELL_017_2,2026-04-18T23:15:00,-94.5,-10.6,22.8,21.5,13,18,10,10,0,0,0,0,0,63.2,23.7,12.9,0,0.92
CELL_017_2,2026-04-18T23:30:00,-84.1,-8.0,6.4,14.3,15,21,11,11,0,0,0,0,0,91.3,23.2,9.2,1,0
CELL_017_2,2026-04-18T23:45:00,-82.5,-8.4,16.6,33.7,20,34,10,10,0,0,0,0,0,89.0,12.8,8.4,5,1.97
CELL_017_2,2026-04-19T00:00:00,-90.7,-13.4,16.1,25.6,13,27,12,12,0,0,0,0,0,79.7,29.6,9.7,2,0.68
CELL_017_2,2026-04-19T00:15:00,-93.7,-8.0,7.7,14.3,17,40,9,9,0,0,0,0,0,73.0,9.8,11.2,2,0
CELL_017_2,2026-04-19T00:30:00,-76.3,-6.7,12.4,17.6,22,25,7,7,0,0,0,0,0,77.8,18.2,12.0,0,0
CELL_017_2,2026-04-19T00:45:00,-80.6,-12.3,16.6,3.3,16,18,10,10,0,0,0,0,0,82.0,14.8,12.3,0,0
CELL_017_2,2026-04-19T01:00:00,-87.0,-8.8,15.8,10.3,24,25,11,11,0,0,0,0,0,51.0,20.7,8.6,4,0.97
CELL_017_2,2026-04-19T01:15:00,-71.2,-6.8,8.6,17.3,10,19,9,9,0,0,0,0,0,83.9,17.4,9.7,1,0.7
CELL_017_2,2026-04-19T01:30:00,-87.4,-11.5,12.9,39.8,20,24,7,7,0,0,0,0,0,73.5,22.5,11.5,3,0.9
CELL_017_2,2026-04-19T01:45:00,-74.3,-1.8,11.4,19.8,12,28,6,6,0,0,0,0,0,105.1,26.4,8.7,4,0.15
CELL_017_2,2026-04-19T02:00:00,-87.9,-11.2,11.5,25.3,15,30,4,4,0,0,0,0,0,74.3,22.4,10.6,1,0
CELL_017_2,2026-04-19T02:15:00,-89.2,-13.0,16.5,13.2,20,22,7,7,0,0,0,0,0,83.1,24.8,11.7,3,0.66
CELL_017_2,2026-04-19T02:30:00,-75.0,-6.6,14.0,25.2,11,18,10,10,0,0,0,0,0,62.7,16.2,10.6,7,0.26
CELL_017_2,2026-04-19T02:45:00,-92.0,-9.9,12.1,31.4,11,16,10,10,0,0,0,0,0,92.4,21.8,9.2,0,0
CELL_017_2,2026-04-19T03:00:00,-86.0,-12.5,6.4,41.1,21,19,9,9,0,0,0,0,0,66.2,14.2,10.3,1,0.23
CELL_017_2,2026-04-19T03:15:00,-84.9,-7.3,8.1,36.5,9,23,8,8,0,0,0,0,0,67.2,12.1,10.4,0,1.23
CELL_017_2,2026-04-19T03:30:00,-99.2,-7.7,10.7,9.9,21,10,12,12,0,0,0,0,0,91.2,21.4,8.2,0,1.76
CELL_017_2,2026-04-19T03:45:00,-89.1,-12.0,14.7,29.7,8,34,13,13,0,0,0,0,0,75.3,16.9,7.8,0,0
CELL_017_2,2026-04-19T04:00:00,-90.7,-7.8,9.0,39.2,13,33,9,9,0,0,0,0,0,83.8,25.5,7.1,8,1.93
CELL_017_2,2026-04-19T04:15:00,-80.4,-11.1,11.9,31.7,9,20,10,10,0,0,0,0,0,48.4,20.7,11.8,0,1.87
CELL_017_2,2026-04-19T04:30:00,-80.4,-9.9,6.3,19.1,22,25,7,7,0,0,0,0,0,91.6,13.4,9.3,0,0.58
CELL_017_2,2026-04-19T04:45:00,-75.4,-10.2,15.4,8.9,7,18,10,10,0,0,0,0,0,68.1,17.2,11.4,2,0.88
CELL_017_2,2026-04-19T05:00:00,-79.9,-7.2,7.8,9.3,9,23,10,10,0,0,0,0,0,76.6,29.9,7.6,4,0.92
CELL_017_2,2026-04-19T05:15:00,-68.7,-3.8,12.9,34.6,26,14,11,11,0,0,0,0,0,106.9,19.9,10.4,6,0.5
CELL_017_2,2026-04-19T05:30:00,-78.0,-11.9,14.7,0,9,29,8,8,0,0,0,0,0,116.5,7.3,8.0,0,1.24
CELL_017_2,2026-04-19T05:45:00,-75.5,-8.0,14.5,24.7,11,27,10,10,0,0,0,0,0,84.8,11.9,10.8,6,0.39
CELL_017_2,2026-04-19T06:00:00,-86.6,-12.8,16.1,67.7,32,70,21,21,0,0,0,0,0,32.6,18.4,12.4,6,0
CELL_017_2,2026-04-19T06:15:00,-74.8,-9.0,8.3,31.7,38,72,19,19,0,0,0,0,0,38.6,17.1,9.6,0,0.07
CELL_017_2,2026-04-19T06:30:00,-90.0,-8.9,11.4,32.6,32,50,23,23,0,0,0,0,0,92.4,25.7,10.3,4,0.72
CELL_017_2,2026-04-19T06:45:00,-81.1,-12.6,18.2,68.8,28,43,29,29,0,0,0,0,0,71.6,25.4,9.9,0,0.23
CELL_017_2,2026-04-19T07:00:00,-75.3,-13.8,11.1,94.5,36,42,17,17,0,0,0,0,0,66.5,20.2,11.0,5,0.53
CELL_017_2,2026-04-19T07:15:00,-91.9,-14.2,14.3,71.9,37,35,24,24,0,0,0,0,0,48.9,12.2,7.0,3,1.15
CELL_017_2,2026-04-19T07:30:00,-86.4,-4.2,19.6,55.7,37,55,23,23,0,0,0,0,0,73.0,16.4,13.7,1,0.94
CELL_017_2,2026-04-19T07:45:00,-83.6,-10.4,5.4,46.2,32,32,15,15,0,0,0,0,0,77.1,16.2,6.7,0,0.33
CELL_017_2,2026-04-19T08:00:00,-83.5,-5.0,15.2,77.7,13,36,25,25,0,0,0,0,0,113.9,20.1,8.9,2,0.38
CELL_017_2,2026-04-19T08:15:00,-88.9,-9.8,6.6,78.2,39,45,35,35,0,0,0,0,0,60.7,20.7,13.1,0,0.34
CELL_017_2,2026-04-19T08:30:00,-83.7,-5.7,10.8,43.7,39,66,18,18,0,0,0,0,0,98.2,16.7,12.1,6,1.07
CELL_017_2,2026-04-19T08:45:00,-82.1,-4.9,13.4,26.7,60,78,23,23,0,0,0,0,0,27.9,19.5,8.1,1,0
CELL_017_2,2026-04-19T09:00:00,-92.4,-14.1,7.9,100,29,91,19,19,0,0,0,0,0,93.9,19.3,11.3,4,1.43
CELL_017_2,2026-04-19T09:15:00,-72.4,-4.4,8.8,35.2,27,78,38,38,0,0,0,0,0,60.3,12.4,10.0,0,0
CELL_017_2,2026-04-19T09:30:00,-80.8,-7.8,11.0,64.5,58,61,21,21,0,0,0,0,0,73.5,25.2,9.6,2,0.1
CELL_017_2,2026-04-19T09:45:00,-84.6,-8.5,15.3,38.2,54,78,38,38,0,0,0,0,0,70.8,16.8,8.8,5,0
CELL_017_2,2026-04-19T10:00:00,-83.2,-11.1,7.4,80.9,62,50,25,25,0,0,0,0,0,80.6,24.2,9.4,0,0.71
CELL_017_2,2026-04-19T10:15:00,-89.8,-9.3,12.3,73.5,48,62,24,24,0,0,0,0,0,86.2,25.7,12.5,7,0.83
CELL_017_2,2026-04-19T10:30:00,-80.4,-13.8,7.2,100,40,67,21,21,0,0,0,0,0,78.8,26.9,6.9,1,0
CELL_017_2,2026-04-19T10:45:00,-71.6,-9.5,8.2,100,33,68,14,14,0,0,0,0,0,62.2,30.7,9.1,3,1.93
CELL_017_2,2026-04-19T11:00:00,-93.5,-7.3,3.2,100,18,75,34,34,0,0,0,0,0,93.7,13.0,12.5,0,0.8
CELL_017_2,2026-04-19T11:15:00,-75.9,-12.5,11.1,68.9,42,96,26,26,0,0,0,0,0,96.1,18.0,10.0,2,0.84
CELL_017_2,2026-04-19T11:30:00,-86.1,-5.2,13.2,67.8,24,46,29,29,0,0,0,0,0,60.7,15.6,8.6,0,0.59
CELL_017_2,2026-04-19T11:45:00,-81.2,-12.4,14.7,49.1,43,103,37,37,0,0,0,0,0,80.9,20.8,8.9,0,0.52
CELL_017_2,2026-04-19T12:00:00,-83.3,-6.3,16.8,63.6,62,83,39,39,0,0,0,0,0,84.7,24.2,6.7,9,0.78
CELL_017_2,2026-04-19T12:15:00,-85.7,-10.4,8.8,86.9,61,20,36,36,0,0,0,0,0,55.3,16.9,10.7,1,0
CELL_017_2,2026-04-19T12:30:00,-79.1,-12.3,16.0,26.2,52,101,30,30,0,0,0,0,0,59.9,23.5,7.7,7,1.04
CELL_017_2,2026-04-19T12:45:00,-87.4,-9.2,13.5,34.3,57,86,25,25,0,0,0,0,0,93.1,12.7,10.9,0,1.54
CELL_017_2,2026-04-19T13:00:00,-94.2,-10.4,15.8,41.4,38,62,17,17,0,0,0,0,0,80.4,28.1,11.9,4,0.55
CELL_017_2,2026-04-19T13:15:00,-94.7,-11.5,18.3,100,25,64,29,29,0,0,0,0,0,75.4,16.3,12.5,6,0.66
CELL_017_2,2026-04-19T13:30:00,-73.9,-12.4,8.4,21.8,52,100,32,32,0,0,0,0,0,40.4,18.9,11.2,3,0
CELL_017_2,2026-04-19T13:45:00,-81.8,-11.8,13.4,31.0,78,96,34,34,0,0,0,0,0,92.0,24.3,8.3,1,0
CELL_017_2,2026-04-19T14:00:00,-86.2,-7.8,13.3,36.0,45,76,27,27,0,0,0,0,0,82.4,17.9,4.4,3,0.21
CELL_017_2,2026-04-19T14:15:00,-79.2,-9.6,14.8,85.2,47,64,29,29,0,0,0,0,0,91.8,21.4,11.1,0,1.43
CELL_017_2,2026-04-19T14:30:00,-85.7,-12.9,11.4,63.8,42,41,25,25,0,0,0,0,0,98.5,6.8,8.7,2,0
CELL_017_2,2026-04-19T14:45:00,-95.4,-8.5,17.0,30.7,46,122,24,24,0,0,0,0,0,132.3,14.1,10.3,7,0.4
CELL_017_2,2026-04-19T15:00:00,-87.6,-12.9,6.3,100,62,70,18,18,0,0,0,0,0,49.5,11.5,13.0,1,1.59
CELL_017_2,2026-04-19T15:15:00,-62.9,-4.8,9.5,41.7,28,63,27,27,0,0,0,0,0,104.5,20.7,12.1,1,1.09
CELL_017_2,2026-04-19T15:30:00,-82.5,-8.0,12.8,54.9,39,86,12,12,0,0,0,0,0,93.6,7.9,12.7,2,0.64
CELL_017_2,2026-04-19T15:45:00,-90.9,-5.3,16.1,31.1,43,76,47,47,0,0,0,0,0,56.7,25.5,10.2,1,0.03
CELL_017_2,2026-04-19T16:00:00,-78.5,-11.7,10.6,56.5,25,55,15,15,0,0,0,0,0,68.8,16.3,11.1,1,1.08
CELL_017_2,2026-04-19T16:15:00,-75.6,-12.6,14.4,89.8,24,44,18,18,0,0,0,0,0,82.0,16.1,8.1,1,0.06
CELL_017_2,2026-04-19T16:30:00,-81.5,-6.8,12.7,57.2,33,70,22,22,0,0,0,0,0,100.4,32.1,10.5,4,1.13
CELL_017_2,2026-04-19T16:45:00,-74.8,-9.9,17.6,52.4,37,41,30,30,0,0,0,0,0,127.5,25.6,9.2,5,0
CELL_017_2,2026-04-19T17:00:00,-76.5,-11.9,13.4,67.8,29,73,19,19,0,0,0,0,0,85.4,22.0,6.2,1,0.9
CELL_017_2,2026-04-19T17:15:00,-74.9,-9.2,11.6,41.8,33,49,25,25,0,0,0,0,0,72.6,9.3,11.0,2,0
CELL_017_2,2026-04-19T17:30:00,-75.6,-6.7,9.8,70.3,36,63,27,27,0,0,0,0,0,63.9,21.2,11.5,0,0
CELL_017_2,2026-04-19T17:45:00,-105.9,-7.0,13.1,15.8,21,83,17,17,0,0,0,0,0,79.1,26.5,12.4,3,0.46
CELL_017_2,2026-04-19T18:00:00,-84.6,-8.8,12.0,30.8,34,60,21,21,0,0,0,0,0,66.2,11.8,6.9,0,0.28
CELL_017_2,2026-04-19T18:15:00,-80.2,-14.5,17.7,44.7,7,39,14,14,0,0,0,0,0,63.1,15.9,11.9,2,2.08
CELL_017_2,2026-04-19T18:30:00,-78.1,-8.8,11.9,28.9,33,44,15,15,0,0,0,0,0,96.7,18.0,6.1,0,0.75
CELL_017_2,2026-04-19T18:45:00,-79.7,-10.3,11.6,32.2,14,34,19,19,0,0,0,0,0,73.5,15.0,9.5,3,0
CELL_017_2,2026-04-19T19:00:00,-100.1,-11.2,8.7,73.9,26,45,23,23,0,0,0,0,0,60.7,25.0,13.7,5,0
CELL_017_2,2026-04-19T19:15:00,-85.8,-10.8,15.6,53.1,29,39,18,18,0,0,0,0,0,100.9,20.6,8.8,0,0.25
CELL_017_2,2026-04-19T19:30:00,-69.2,-9.2,10.6,47.3,33,55,15,15,0,0,0,0,0,56.7,22.6,10.2,3,0.29
CELL_017_2,2026-04-19T19:45:00,-82.9,-11.7,13.8,39.9,6,32,15,15,0,0,0,0,0,57.4,17.6,4.6,0,1.91
CELL_017_2,2026-04-19T20:00:00,-76.6,-9.7,10.0,19.9,28,46,13,13,0,0,0,0,0,107.7,14.5,15,0,0
CELL_017_2,2026-04-19T20:15:00,-77.5,-13.2,11.1,23.6,22,72,13,13,0,0,0,0,0,93.4,17.9,7.1,0,0.95
CELL_017_2,2026-04-19T20:30:00,-87.7,-13.0,15.1,44.0,16,43,19,19,0,0,0,0,0,47.8,14.8,13.7,0,0
CELL_017_2,2026-04-19T20:45:00,-91.8,-11.4,13.1,34.8,14,48,14,14,0,0,0,0,0,38.6,24.5,11.7,2,2.0
CELL_017_2,2026-04-19T21:00:00,-77.3,-8.6,8.6,34.7,23,35,13,13,0,0,0,0,0,68.0,28.6,11.7,5,0.11
CELL_017_2,2026-04-19T21:15:00,-83.9,-5.7,7.0,24.7,19,32,12,12,0,0,0,0,0,52.4,14.4,11.1,4,0
CELL_017_2,2026-04-19T21:30:00,-84.0,-11.4,4.9,39.1,26,37,21,21,0,0,0,0,0,44.9,11.5,9.2,0,0.33
CELL_017_2,2026-04-19T21:45:00,-69.9,-15.6,7.9,32.8,14,33,13,13,0,0,0,0,0,70.2,13.5,12.0,3,0.38
CELL_017_2,2026-04-19T22:00:00,-76.7,-12.9,3.3,6.5,20,24,11,11,0,0,0,0,0,30.4,17.6,10.1,1,0
CELL_017_2,2026-04-19T22:15:00,-85.7,-7.2,14.1,28.4,31,43,14,14,0,0,0,0,0,55.6,20.5,10.2,3,0.53
CELL_017_2,2026-04-19T22:30:00,-76.2,-8.5,16.8,15.3,21,17,13,13,0,0,0,0,0,124.9,24.0,10.8,5,0.86
CELL_017_2,2026-04-19T22:45:00,-83.2,-14.1,11.3,46.5,10,32,9,9,0,0,0,0,0,57.5,21.6,10.6,9,0
CELL_017_2,2026-04-19T23:00:00,-78.4,-8.6,15.4,24.6,15,29,12,12,0,0,0,0,0,71.9,18.4,10.6,4,0
CELL_017_2,2026-04-19T23:15:00,-98.6,-11.9,18.0,23.1,15,29,9,9,0,0,0,0,0,73.0,24.8,13.2,2,0
CELL_017_2,2026-04-19T23:30:00,-85.3,-6.8,5.2,23.2,19,32,10,10,0,0,0,0,0,98.4,10.0,10.0,2,0.52
CELL_017_2,2026-04-19T23:45:00,-95.3,-12.7,12.3,28.4,14,15,8,8,0,0,0,0,0,102.9,25.5,8.9,0,0
CELL_017_2,2026-04-20T00:00:00,-74.8,-9.9,9.2,13.0,12,22,13,13,0,0,0,0,0,78.9,16.7,7.9,1,1.69
CELL_017_2,2026-04-20T00:15:00,-82.3,-11.8,7.0,26.3,4,16,9,9,0,0,0,0,0,90.6,22.2,10.7,6,1.27
CELL_017_2,2026-04-20T00:30:00,-89.6,-8.4,15.2,17.1,25,39,8,8,0,0,0,0,0,66.8,18.4,10.9,0,0.75
CELL_017_2,2026-04-20T00:45:00,-83.0,-9.5,4.8,22.6,8,32,11,11,0,0,0,0,0,95.8,24.2,9.3,2,0.05
CELL_017_2,2026-04-20T01:00:00,-86.8,-14.3,14.3,25.2,17,23,10,10,0,0,0,0,0,83.0,18.6,9.3,0,1.02
CELL_017_2,2026-04-20T01:15:00,-83.9,-10.8,10.4,4.0,11,37,7,7,0,0,0,0,0,98.7,16.7,10.8,0,0.31
CELL_017_2,2026-04-20T01:30:00,-83.7,-6.4,15.9,14.3,21,19,10,10,0,0,0,0,0,74.9,21.4,7.6,2,0
CELL_017_2,2026-04-20T01:45:00,-78.4,-13.2,8.0,18.8,18,37,9,9,0,0,0,0,0,95.1,16.2,9.5,1,1.65
CELL_017_2,2026-04-20T02:00:00,-98.2,-9.0,4.6,2.7,13,23,11,11,0,0,0,0,0,55.6,15.7,14.3,6,0
CELL_017_2,2026-04-20T02:15:00,-93.2,-6.9,15.5,24.2,6,22,7,7,0,0,0,0,0,88.7,21.6,12.0,1,0.09
CELL_017_2,2026-04-20T02:30:00,-73.9,-5.6,9.2,1.3,12,30,7,7,0,0,0,0,0,97.1,18.3,10.2,8,1.21
CELL_017_2,2026-04-20T02:45:00,-83.6,-15.1,11.6,10.3,4,30,11,11,0,0,0,0,0,95.8,14.0,8.1,2,0.76
CELL_017_2,2026-04-20T03:00:00,-83.0,-9.6,10.9,38.5,6,32,10,10,0,0,0,0,0,79.8,18.7,9.8,1,0.68
CELL_017_2,2026-04-20T03:15:00,-71.5,-8.9,15.2,40.2,16,18,8,8,0,0,0,0,0,51.6,26.9,10.2,0,2.27
CELL_017_2,2026-04-20T03:30:00,-83.2,-14.6,14.2,31.5,14,23,9,9,0,0,0,0,0,103.8,19.8,7.7,4,0
CELL_017_2,2026-04-20T03:45:00,-72.9,-9.2,14.3,31.7,22,33,5,5,0,0,0,0,0,101.1,15.8,8.2,0,0.38
CELL_017_2,2026-04-20T04:00:00,-89.9,-12.5,11.9,23.4,12,33,8,8,0,0,0,0,0,77.9,24.5,7.1,4,1.02
CELL_017_2,2026-04-20T04:15:00,-77.3,-12.0,9.4,11.6,5,23,10,10,0,0,0,0,0,83.7,19.0,7.1,0,0.16
CELL_017_2,2026-04-20T04:30:00,-84.3,-4.7,10.1,7.7,21,20,8,8,0,0,0,0,0,80.0,22.6,12.7,0,0.25
CELL_017_2,2026-04-20T04:45:00,-74.6,-12.3,9.2,31.4,12,29,11,11,0,0,0,0,0,58.7,20.8,8.6,4,0.99
CELL_017_2,2026-04-20T05:00:00,-88.5,-7.4,19.2,15.7,12,17,11,11,0,0,0,0,0,62.5,18.0,4.4,4,0.35
CELL_017_2,2026-04-20T05:15:00,-74.6,-9.0,14.9,30.1,17,13,9,9,0,0,0,0,0,79.2,15.1,11.1,2,0.89
CELL_017_2,2026-04-20T05:30:00,-96.2,-13.1,14.9,31.2,21,35,10,10,0,0,0,0,0,58.8,17.6,9.2,3,0.25
CELL_017_2,2026-04-20T05:45:00,-83.2,-11.8,12.5,9.5,14,32,5,5,0,0,0,0,0,92.5,15.9,14.4,1,1.93
CELL_017_2,2026-04-20T06:00:00,-78.2,-3.9,11.9,31.6,28,28,24,24,0,0,0,0,0,62.4,13.2,8.8,6,1.43
CELL_017_2,2026-04-20T06:15:00,-79.5,-11.6,3.0,22.8,45,53,25,25,0,0,0,0,0,104.6,19.6,12.4,2,0
CELL_017_2,2026-04-20T06:30:00,-70.3,-10.0,9.8,60.8,32,43,17,17,0,0,0,0,0,105.0,14.5,8.2,1,0.04
CELL_017_2,2026-04-20T06:45:00,-73.5,-10.5,11.0,4.7,40,50,19,19,0,0,0,0,0,80.7,24.9,7.4,0,1.28
CELL_017_2,2026-04-20T07:00:00,-76.6,-4.7,11.6,22.5,44,82,21,21,0,0,0,0,0,66.4,10.0,11.7,6,0.76
CELL_017_2,2026-04-20T07:15:00,-79.1,-9.5,17.2,80.6,11,31,14,14,0,0,0,0,0,56.9,26.5,11.1,3,0
CELL_017_2,2026-04-20T07:30:00,-88.3,-9.2,17.2,54.5,31,37,28,28,0,0,0,0,0,86.8,23.3,11.1,0,1.32
CELL_017_2,2026-04-20T07:45:00,-79.6,-13.0,5.2,42.0,37,72,27,27,0,0,0,0,0,97.9,13.3,8.9,3,0.68
CELL_017_2,2026-04-20T08:00:00,-78.7,-9.6,11.6,13.1,31,55,12,12,0,0,0,0,0,26.7,21.1,9.6,4,0.16
CELL_017_2,2026-04-20T08:15:00,-92.7,-8.5,15.6,42.7,55,89,24,24,0,0,0,0,0,79.1,10.5,8.1,1,0.53
CELL_017_2,2026-04-20T08:30:00,-88.8,-8.6,9.6,70.2,49,52,30,30,0,0,0,0,0,41.2,27.8,8.9,7,0
CELL_017_2,2026-04-20T08:45:00,-87.4,-14.7,9.8,87.3,15,46,26,26,0,0,0,0,0,96.3,13.9,6.4,2,0
CELL_017_2,2026-04-20T09:00:00,-75.8,-14.1,14.1,20.5,34,69,33,33,0,0,0,0,0,66.6,7.6,8.4,0,0.74
CELL_017_2,2026-04-20T09:15:00,-83.0,-4.7,18.3,33.8,54,39,20,20,0,0,0,0,0,71.9,21.8,11.9,2,1.28
CELL_017_2,2026-04-20T09:30:00,-66.9,-9.9,6.2,58.1,58,79,16,16,0,0,0,0,0,85.9,15.1,13.4,0,0.84
CELL_017_2,2026-04-20T09:45:00,-90.0,-6.1,12.3,33.4,40,30,20,20,0,0,0,0,0,76.7,23.4,11.3,0,0
CELL_017_2,2026-04-20T10:00:00,-82.2,-11.3,15.1,99.6,51,111,31,31,0,0,0,0,0,81.6,25.5,10.6,0,0.44
CELL_017_2,2026-04-20T10:15:00,-101.2,-17.0,7.1,29.4,59,83,28,28,0,0,0,0,0,65.7,18.1,7.2,6,0.8
CELL_017_2,2026-04-20T10:30:00,-66.8,-11.2,10.2,94.8,38,56,23,23,0,0,0,0,0,82.9,30.1,11.7,0,1.41
CELL_017_2,2026-04-20T10:45:00,-80.2,-4.0,12.8,34.8,41,113,41,41,0,0,0,0,0,101.2,22.6,10.1,0,0.54
CELL_017_2,2026-04-20T11:00:00,-73.0,-1.2,16.2,26.2,26,127,20,20,0,0,0,0,0,82.7,30.3,9.4,0,0
CELL_017_2,2026-04-20T11:15:00,-87.4,-4.9,12.7,44.4,30,78,34,34,0,0,0,0,0,105.8,9.4,8.0,5,0
CELL_017_2,2026-04-20T11:30:00,-70.8,-16.1,7.9,100,39,107,29,29,0,0,0,0,0,73.3,17.0,8.1,0,0.98
CELL_017_2,2026-04-20T11:45:00,-84.8,-14.8,15.5,25.6,46,43,27,27,0,0,0,0,0,74.2,15.3,6.6,0,0
CELL_017_2,2026-04-20T12:00:00,-91.6,-5.0,19.1,5.5,36,45,39,39,0,0,0,0,0,113.1,26.1,8.6,2,0.07
CELL_017_2,2026-04-20T12:15:00,-83.5,-9.7,13.2,94.8,51,55,37,37,0,0,0,0,0,96.2,18.8,8.8,0,2.11
CELL_017_2,2026-04-20T12:30:00,-81.8,-10.1,15.3,55.5,54,80,30,30,0,0,0,0,0,63.8,25.5,8.3,1,1.07
CELL_017_2,2026-04-20T12:45:00,-91.0,-7.2,17.1,55.8,69,75,30,30,0,0,0,0,0,108.0,25.5,10.3,0,0
CELL_017_2,2026-04-20T13:00:00,-79.8,-12.0,11.8,39.0,16,48,20,20,0,0,0,0,0,55.7,23.4,9.2,1,0
CELL_017_2,2026-04-20T13:15:00,-76.8,-9.7,9.9,29.7,16,74,23,23,0,0,0,0,0,64.7,16.3,9.8,3,0
CELL_017_2,2026-04-20T13:30:00,-96.6,-5.4,9.3,8.5,40,37,24,24,0,0,0,0,0,90.8,15.7,10.5,0,0.72
CELL_017_2,2026-04-20T13:45:00,-94.1,-10.4,14.0,84.9,26,83,33,33,0,0,0,0,0,80.9,13.6,11.6,2,0.3
CELL_017_2,2026-04-20T14:00:00,-78.0,-8.8,9.6,100,58,110,37,37,0,0,0,0,0,119.9,27.6,7.2,2,0.67
CELL_017_2,2026-04-20T14:15:00,-75.0,-13.8,8.9,45.3,52,56,16,16,0,0,0,0,0,108.0,26.6,12.7,0,1.8
CELL_017_2,2026-04-20T14:30:00,-87.0,-9.4,2.7,100,54,79,28,28,0,0,0,0,0,74.5,24.6,13.7,3,0.23
CELL_017_2,2026-04-20T14:45:00,-88.9,-12.1,14.7,59.6,30,74,19,19,0,0,0,0,0,113.7,25.8,13.5,2,0.63
CELL_017_2,2026-04-20T15:00:00,-87.8,-7.8,14.7,75.7,46,84,32,32,0,0,0,0,0,67.7,17.5,11.5,2,1.04
CELL_017_2,2026-04-20T15:15:00,-90.5,-13.8,12.9,91.7,27,91,30,30,0,0,0,0,0,49.4,21.6,11.3,2,1.47
CELL_017_2,2026-04-20T15:30:00,-65.7,-13.2,11.3,38.9,32,62,25,25,0,0,0,0,0,92.8,20.4,9.8,0,0
CELL_017_2,2026-04-20T15:45:00,-81.3,-7.7,10.1,40.9,34,66,30,30,0,0,0,0,0,102.8,18.2,9.3,5,0.32
CELL_017_2,2026-04-20T16:00:00,-89.0,-12.1,11.7,32.5,42,69,36,36,0,0,0,0,0,69.7,21.6,12.4,0,0
CELL_017_2,2026-04-20T16:15:00,-89.2,-8.7,10.9,24.1,43,61,15,15,0,0,0,0,0,76.1,16.5,11.6,0,0.33
CELL_017_2,2026-04-20T16:30:00,-110.4,-7.3,15.1,50.9,40,59,25,25,0,0,0,0,0,67.7,27.1,9.6,0,0
CELL_017_2,2026-04-20T16:45:00,-82.1,-17.2,13.8,39.4,46,39,32,32,0,0,0,0,0,84.1,25.2,9.7,4,0
CELL_017_2,2026-04-20T17:00:00,-88.3,-5.4,12.8,62.0,35,49,21,21,0,0,0,0,0,53.6,20.5,10.5,6,0.68
CELL_017_2,2026-04-20T17:15:00,-90.9,-12.6,12.3,74.1,26,61,32,32,0,0,0,0,0,100.0,26.0,9.0,4,0.13
CELL_017_2,2026-04-20T17:30:00,-85.0,-9.0,14.7,48.0,47,36,28,28,0,0,0,0,0,71.5,11.6,12.4,0,0
CELL_017_2,2026-04-20T17:45:00,-84.4,-7.0,14.3,68.7,48,56,30,30,0,0,0,0,0,113.7,30.7,13.3,0,1.28
CELL_017_2,2026-04-20T18:00:00,-83.0,-10.7,16.9,35.0,25,29,23,23,0,0,0,0,0,66.5,18.4,13.5,5,0.62
CELL_017_2,2026-04-20T18:15:00,-84.4,-5.1,14.7,46.0,24,57,16,16,0,0,0,0,0,79.9,16.7,7.2,0,0.61
CELL_017_2,2026-04-20T18:30:00,-82.3,-6.4,6.4,56.8,20,36,14,14,0,0,0,0,0,36.4,12.8,8.3,2,0.23
CELL_017_2,2026-04-20T18:45:00,-84.4,-10.2,11.7,56.1,37,22,8,8,0,0,0,0,0,61.2,21.9,9.3,1,0.71
CELL_017_2,2026-04-20T19:00:00,-85.2,-14.8,10.7,35.8,40,57,17,17,0,0,0,0,0,91.4,17.4,10.6,7,0.24
CELL_017_2,2026-04-20T19:15:00,-79.0,-6.5,12.3,39.1,39,39,24,24,0,0,0,0,0,68.6,15.0,8.2,0,2.49
CELL_017_2,2026-04-20T19:30:00,-77.4,-5.8,13.6,44.3,25,57,15,15,0,0,0,0,0,77.5,14.0,9.2,5,0
CELL_017_2,2026-04-20T19:45:00,-92.1,-11.1,18.2,55.9,31,49,13,13,0,0,0,0,0,95.9,23.1,11.6,0,0.17
CELL_017_2,2026-04-20T20:00:00,-90.0,-13.1,11.7,54.6,24,30,16,16,0,0,0,0,0,62.2,11.4,10.9,1,0.85
